Date,CRSPTMT,VTSMX,DWCF,SWTSX,STOXX50E,FEZ,^FTSE,VE.TO
3/21/2014,244.7821197,413.80675,"1,737.37",939.328546,"3,259.02","5,178.82","4,022.05","1,958.67"
3/20/2014,245.1683665,414.475202,"1,740.15",940.8734586,"3,265.99","5,190.09","4,030.90","1,963.04"
3/19/2014,244.9044914,414.0370984,"1,738.31",939.9115762,"3,270.54","5,197.41","4,036.66","1,965.92"
3/18/2014,244.7786745,413.8267554,"1,737.47",939.4331617,"3,264.77","5,188.27","4,029.68","1,962.51"
3/17/2014,244.9331569,414.1157742,"1,738.60",940.0892629,"3,265.81","5,190.28","4,031.33","1,963.32"
3/16/2014,245.0524421,414.3380359,"1,739.44",940.6235517,"3,263.80","5,187.34","4,029.03","1,962.26"
3/15/2014,244.9823704,414.2474021,"1,738.94",940.4546157,"3,263.02","5,186.44","4,028.32","1,961.99"
3/14/2014,244.7887997,413.9306343,"1,737.57",939.7411505,"3,266.54","5,192.17","4,032.78","1,964.17"
3/13/2014,244.7968095,413.9425989,"1,737.65",939.7899758,"3,275.49","5,206.37","4,043.87","1,969.62"
3/12/2014,244.7326636,413.8299204,"1,737.15",939.5731605,"3,285.69","5,222.55","4,056.32","1,975.77"
3/11/2014,244.5824969,413.5811815,"1,736.13",939.0235986,"3,289.78","5,229.10","4,061.54","1,978.34"
3/10/2014,244.6692883,413.7348887,"1,736.82",939.3814209,"3,291.68","5,232.21","4,064.13","1,979.62"
3/9/2014,244.9555578,414.2150404,"1,738.82",940.5080683,"3,301.60","5,247.93","4,076.24","1,985.60"
3/8/2014,244.8757548,414.0765668,"1,738.28",940.2184036,"3,304.47","5,252.45","4,079.83","1,987.40"
3/7/2014,244.9751423,414.2391678,"1,738.99",940.6158432,"3,307.11","5,256.58","4,083.04","1,989.02"
3/6/2014,245.3702586,414.9177574,"1,741.84",942.211373,"3,309.52","5,260.54","4,086.22","1,990.69"
3/5/2014,245.6051953,415.338889,"1,743.54",943.1702194,"3,312.72","5,265.93","4,090.49","1,992.77"
3/4/2014,245.6885811,415.4799328,"1,744.13",943.4811941,"3,315.01","5,269.57","4,093.32","1,994.13"
3/3/2014,245.5720524,415.2971644,"1,743.34",943.0466887,"3,320.71","5,278.82","4,100.58","1,997.63"
3/2/2014,245.7287683,415.5634938,"1,744.40",943.6491678,"3,324.08","5,284.18","4,104.63","1,999.59"
3/1/2014,245.814468,415.7132546,"1,745.08",943.9983842,"3,321.88","5,280.75","4,102.13","1,998.40"
2/28/2014,246.0746918,416.1549036,"1,746.93",945.0059136,"3,319.90","5,277.63","4,099.69","1,997.22"
2/27/2014,246.2194375,416.3903013,"1,747.99",945.5763309,"3,324.33","5,284.55","4,105.15","1,999.95"
2/26/2014,246.1510464,416.2769933,"1,747.58",945.3143758,"3,327.97","5,290.37","4,109.85","2,002.23"
2/25/2014,246.1358649,416.2532413,"1,747.44",945.2635805,"3,316.91","5,272.80","4,096.15","1,995.56"
2/24/2014,246.0273956,416.0771119,"1,746.75",944.8859845,"3,317.57","5,273.95","4,097.23","1,996.13"
2/23/2014,246.2922374,416.5394692,"1,748.71",945.9460186,"3,325.74","5,287.13","4,107.64","2,001.23"
2/22/2014,246.7811389,417.3665042,"1,752.19",947.8431467,"3,329.03","5,292.35","4,111.72","2,003.26"
2/21/2014,247.0106882,417.7544642,"1,753.85",948.7190805,"3,326.56","5,288.43","4,108.74","2,001.80"
2/20/2014,247.0094392,417.7743092,"1,753.88",948.789583,"3,339.86","5,309.84","4,125.48","2,010.00"
2/19/2014,247.2090452,418.1198513,"1,755.37",949.5726753,"3,339.18","5,308.86","4,124.88","2,009.71"
2/18/2014,247.1072478,417.9443828,"1,754.77",949.1935951,"3,342.17","5,313.57","4,128.83","2,011.67"
2/17/2014,247.3865536,418.4282953,"1,756.79",950.3203295,"3,342.59","5,314.39","4,129.56","2,012.09"
2/16/2014,247.3133249,418.3141131,"1,756.31",950.0729904,"3,345.97","5,319.88","4,133.91","2,014.23"
2/15/2014,247.4518509,418.5677912,"1,757.35",950.685517,"3,360.05","5,342.52","4,151.64","2,022.95"
2/14/2014,247.6656416,418.9391096,"1,758.87",951.5311022,"3,362.57","5,346.65","4,154.85","2,024.52"
2/13/2014,247.6479128,418.9215176,"1,758.84",951.5077967,"3,356.78","5,337.60","4,148.05","2,021.24"
2/12/2014,247.7408349,419.0700251,"1,759.54",951.8197592,"3,367.41","5,354.39","4,161.19","2,027.59"
2/11/2014,247.7336383,419.0495527,"1,759.57",951.8001106,"3,372.63","5,362.59","4,167.74","2,030.84"
2/10/2014,248.0969353,419.6678487,"1,762.22",953.2193729,"3,373.95","5,364.73","4,169.57","2,031.76"
2/9/2014,247.9874029,419.4835628,"1,761.53",952.8146008,"3,372.00","5,361.64","4,167.38","2,030.72"
2/8/2014,247.9444881,419.4165919,"1,761.27",952.6582437,"3,376.14","5,368.30","4,172.66","2,033.29"
2/7/2014,248.0194621,419.5490867,"1,761.89",952.9728925,"3,376.99","5,369.73","4,173.98","2,033.96"
2/6/2014,248.0146316,419.5414333,"1,761.89",952.9937583,"3,382.22","5,378.05","4,180.52","2,037.23"
2/5/2014,247.8906926,419.3317934,"1,761.00",952.5152303,"3,381.73","5,377.27","4,179.91","2,036.93"
2/4/2014,247.9762754,419.4930376,"1,761.56",952.8910101,"3,383.95","5,381.01","4,182.70","2,038.30"
2/3/2014,247.9139697,419.3916903,"1,761.19",952.6593857,"3,395.53","5,399.48","4,197.23","2,045.38"
2/2/2014,248.0482927,419.615282,"1,762.19",953.2160725,"3,393.63","5,396.41","4,194.96","2,044.38"
2/1/2014,247.9514251,419.4572557,"1,761.53",952.8992566,"3,396.82","5,401.56","4,199.01","2,046.45"
1/31/2014,248.2049942,419.8890951,"1,763.33",953.9044324,"3,403.72","5,412.56","4,207.57","2,050.67"
1/30/2014,248.3410327,420.1301855,"1,764.28",954.4520745,"3,412.20","5,426.19","4,218.13","2,055.82"
1/29/2014,248.6628444,420.693362,"1,766.60",955.728281,"3,405.67","5,416.05","4,210.32","2,052.00"
1/28/2014,249.0319941,421.3272557,"1,769.27",957.189175,"3,412.89","5,427.66","4,219.46","2,056.50"
1/27/2014,248.9344913,421.1629553,"1,768.54",956.8734124,"3,414.36","5,429.99","4,221.17","2,057.46"
1/26/2014,249.3182545,421.822474,"1,771.33",958.3772839,"3,420.83","5,440.42","4,229.44","2,061.50"
1/25/2014,249.7300692,422.515138,"1,774.25",959.9705765,"3,422.15","5,442.46","4,231.02","2,062.32"
1/24/2014,249.9712871,422.9209949,"1,775.97",960.8838154,"3,427.94","5,451.65","4,238.18","2,065.79"
1/23/2014,250.300712,423.4713376,"1,778.37",962.1388114,"3,437.97","5,467.50","4,250.65","2,071.87"
1/22/2014,250.5481237,423.8862187,"1,780.18",963.1068858,"3,437.94","5,467.41","4,250.69","2,071.95"
1/21/2014,250.4633606,423.7388732,"1,779.64",962.7899278,"3,435.92","5,464.15","4,248.29","2,070.82"
1/20/2014,250.7444287,424.2304549,"1,781.67",963.9322707,"3,433.35","5,460.27","4,245.36","2,069.44"
1/19/2014,251.0416183,424.7267165,"1,783.87",965.0863855,"3,432.40","5,458.67","4,244.33","2,069.00"
1/18/2014,251.0742859,424.7748384,"1,784.13",965.2345146,"3,436.48","5,465.07","4,249.39","2,071.55"
1/17/2014,251.3618545,425.261214,"1,786.16",966.3405461,"3,441.20","5,472.57","4,255.18","2,074.37"
1/16/2014,251.526904,425.5386043,"1,787.32",966.9840602,"3,444.32","5,477.51","4,259.00","2,076.26"
1/15/2014,252.0710971,426.4640492,"1,791.24",969.0751423,"3,443.17","5,475.75","4,257.75","2,075.63"
1/14/2014,251.8234163,426.0762996,"1,789.52",968.2432292,"3,447.62","5,483.22","4,263.65","2,078.61"
1/13/2014,251.8476698,426.1373229,"1,789.75",968.3934186,"3,447.52","5,483.33","4,263.86","2,078.74"
1/12/2014,251.9228873,426.2734473,"1,790.31",968.6987669,"3,447.64","5,483.62","4,264.16","2,078.87"
1/11/2014,251.9545427,426.3290943,"1,790.54",968.8780851,"3,453.10","5,492.34","4,270.94","2,082.29"
1/10/2014,252.1651445,426.6918232,"1,792.00",969.7286637,"3,457.07","5,498.73","4,275.84","2,084.74"
1/9/2014,252.3649692,427.0327321,"1,793.47",970.5169426,"3,451.55","5,489.98","4,269.16","2,081.51"
1/8/2014,252.5047144,427.2758184,"1,794.54",971.1109484,"3,466.05","5,513.14","4,287.33","2,090.46"
1/7/2014,252.6273353,427.5109901,"1,795.43",971.6901512,"3,466.10","5,513.58","4,287.72","2,090.75"
1/6/2014,253.3892542,428.8160284,"1,800.95",974.6688312,"3,463.33","5,509.36","4,284.69","2,089.29"
1/5/2014,253.1189631,428.3610674,"1,799.03",973.6810702,"3,472.56","5,524.08","4,296.15","2,094.98"
1/4/2014,253.5048455,429.0142534,"1,801.85",975.1713177,"3,472.86","5,524.56","4,296.70","2,095.26"
1/3/2014,253.668306,429.2657355,"1,802.99",975.7760877,"3,474.99","5,527.62","4,299.04","2,096.48"
1/2/2014,253.6842567,429.2844597,"1,803.12",975.852817,"3,471.93","5,522.65","4,295.21","2,094.68"
1/1/2014,253.9810885,429.7946065,"1,805.29",977.0053728,"3,474.49","5,526.83","4,298.60","2,096.32"
12/31/2013,253.9567421,429.7622085,"1,805.21",976.8811536,"3,483.52","5,541.31","4,310.09","2,101.81"
12/30/2013,254.3512003,430.4376694,"1,808.05",978.4671422,"3,481.68","5,538.48","4,307.98","2,100.89"
12/29/2013,254.4873553,430.6691032,"1,809.02",979.0343446,"3,490.48","5,552.49","4,318.88","2,106.30"
12/28/2013,254.4376987,430.6065173,"1,808.68",978.9152417,"3,496.05","5,561.62","4,326.00","2,109.82"
12/27/2013,254.7936455,431.2141124,"1,811.22",980.3077062,"3,502.01","5,571.17","4,333.47","2,113.48"
12/26/2013,255.0677044,431.6889488,"1,813.20",981.3657783,"3,499.67","5,567.60","4,330.75","2,112.11"
12/25/2013,255.4115115,432.2809227,"1,815.66",982.7212238,"3,506.26","5,578.21","4,339.04","2,116.18"
12/24/2013,255.488318,432.4257153,"1,816.18",983.0467361,"3,506.03","5,578.04","4,338.85","2,116.07"
12/23/2013,255.6618581,432.7104708,"1,817.51",983.7149807,"3,502.34","5,572.05","4,334.43","2,113.96"
12/22/2013,256.0242795,433.3241907,"1,820.14",985.1191105,"3,504.37","5,575.29","4,337.07","2,115.27"
12/21/2013,256.0615906,433.3930872,"1,820.42",985.2978295,"3,499.98","5,568.36","4,331.73","2,112.71"
12/20/2013,256.3101973,433.8280755,"1,822.22",986.3117463,"3,503.13","5,573.56","4,335.83","2,114.77"
12/19/2013,256.4568323,434.0670331,"1,823.25",986.8622122,"3,504.21","5,575.16","4,337.05","2,115.38"
12/18/2013,256.673329,434.4148939,"1,824.78",987.658856,"3,505.57","5,577.09","4,338.53","2,116.12"
12/17/2013,257.0393967,435.0337809,"1,827.39",989.0640836,"3,512.20","5,587.63","4,346.75","2,120.12"
12/16/2013,257.7028546,436.1747884,"1,832.12",991.6688878,"3,511.09","5,586.09","4,345.59","2,119.57"
12/15/2013,257.7391918,436.2487802,"1,832.36",991.8424044,"3,505.13","5,576.77","4,338.29","2,116.03"
12/14/2013,258.175892,436.9945252,"1,835.47",993.5407683,"3,506.93","5,579.72","4,340.60","2,117.16"
12/13/2013,258.1964641,437.0316862,"1,835.60",993.6301823,"3,518.36","5,597.94","4,354.74","2,124.07"
12/12/2013,258.2413179,437.1200081,"1,835.88",993.8430298,"3,521.50","5,603.09","4,358.65","2,126.00"
12/11/2013,258.0740819,436.8270349,"1,834.69",993.185268,"3,519.46","5,599.71","4,356.02","2,124.74"
12/10/2013,258.2262041,437.0916837,"1,835.84",993.784498,"3,522.33","5,604.39","4,359.80","2,126.57"
12/9/2013,258.4206437,437.4216253,"1,837.21",994.4759632,"3,524.24","5,607.43","4,362.14","2,127.59"
12/8/2013,258.8782282,438.206514,"1,840.44",996.2697805,"3,527.03","5,612.01","4,365.66","2,129.32"
12/7/2013,259.2807229,438.8934515,"1,843.30",997.8726449,"3,530.58","5,617.72","4,370.10","2,131.58"
12/6/2013,259.6466028,439.5194481,"1,845.91",999.2749547,"3,529.65","5,616.32","4,369.03","2,131.01"
12/5/2013,260.0043295,440.1214311,"1,848.41",1000.633099,"3,532.67","5,621.09","4,372.63","2,132.75"
12/4/2013,260.2627088,440.5606498,"1,850.30",1001.623958,"3,526.94","5,612.00","4,365.70","2,129.35"
12/3/2013,260.3508943,440.7303671,"1,851.00",1002.025676,"3,530.18","5,617.41","4,370.07","2,131.51"
12/2/2013,260.0634709,440.2485401,"1,848.92",1000.95936,"3,529.32","5,616.09","4,368.97","2,131.04"
12/1/2013,260.2388155,440.5453627,"1,850.15",1001.669059,"3,526.96","5,612.35","4,366.01","2,129.67"
11/30/2013,260.460141,440.9411845,"1,851.70",1002.586629,"3,523.34","5,606.85","4,361.69","2,127.60"
11/29/2013,260.6924708,441.3470911,"1,853.34",1003.547177,"3,527.28","5,613.28","4,366.66","2,130.10"
11/28/2013,260.7928466,441.5271856,"1,854.06",1003.968099,"3,540.07","5,633.77","4,382.60","2,137.90"
11/27/2013,260.7433377,441.4375907,"1,853.71",1003.75456,"3,542.46","5,637.50","4,385.52","2,139.31"
11/26/2013,260.8528256,441.6270791,"1,854.52",1004.147565,"3,544.07","5,640.11","4,387.62","2,140.25"
11/25/2013,260.5511421,441.1225311,"1,852.39",1003.025613,"3,555.30","5,658.06","4,401.61","2,147.13"
11/24/2013,260.7150118,441.4056348,"1,853.61",1003.705569,"3,556.36","5,659.82","4,403.12","2,147.94"
11/23/2013,260.4892325,441.0378128,"1,852.04",1002.89857,"3,553.15","5,654.90","4,399.38","2,146.18"
11/22/2013,260.9992822,441.9057967,"1,855.71",1004.874849,"3,557.27","5,661.51","4,404.63","2,148.75"
11/21/2013,261.0537874,442.0111043,"1,856.17",1005.111251,"3,560.93","5,667.50","4,409.46","2,151.10"
11/20/2013,260.8877732,441.736167,"1,855.03",1004.509803,"3,552.48","5,654.13","4,399.14","2,146.12"
11/19/2013,260.9749254,441.8861198,"1,855.69",1004.858784,"3,548.67","5,648.10","4,394.55","2,143.89"
11/18/2013,261.2143372,442.3026873,"1,857.36",1005.797032,"3,548.75","5,648.37","4,394.69","2,143.94"
11/17/2013,261.5490381,442.8763877,"1,859.78",1007.113277,"3,547.70","5,646.80","4,393.56","2,143.42"
11/16/2013,261.7485668,443.2287518,"1,861.27",1007.9204,"3,550.22","5,650.98","4,396.98","2,145.10"
11/15/2013,261.7968536,443.3207226,"1,861.66",1008.155469,"3,555.56","5,659.61","4,403.80","2,148.48"
11/14/2013,261.6350417,443.0499419,"1,860.56",1007.53969,"3,565.85","5,676.04","4,416.71","2,154.78"
11/13/2013,261.7166331,443.1903927,"1,861.15",1007.864528,"3,573.74","5,688.63","4,426.54","2,159.58"
11/12/2013,261.6889981,443.1465154,"1,860.98",1007.735017,"3,569.23","5,681.48","4,421.04","2,156.84"
11/11/2013,261.6477389,443.0624279,"1,860.74",1007.572102,"3,569.48","5,681.69","4,421.31","2,157.03"
11/10/2013,261.4096808,442.6678951,"1,859.10",1006.661467,"3,574.88","5,690.40","4,428.23","2,160.38"
11/9/2013,261.4944515,442.8152708,"1,859.70",1007.024052,"3,577.67","5,694.90","4,431.71","2,162.14"
11/8/2013,261.820209,443.3728401,"1,862.06",1008.281925,"3,586.94","5,709.73","4,443.37","2,167.80"
11/7/2013,262.2152515,444.0561349,"1,864.96",1009.839753,"3,586.40","5,709.05","4,443.05","2,167.65"
11/6/2013,262.2466685,444.1184217,"1,865.22",1010.029597,"3,589.96","5,714.83","4,447.64","2,169.99"
11/5/2013,262.236455,444.0990218,"1,865.18",1009.968721,"3,582.34","5,702.67","4,438.25","2,165.38"
11/4/2013,262.0869789,443.8415689,"1,864.16",1009.405682,"3,585.85","5,708.21","4,442.66","2,167.58"
11/3/2013,262.4182881,444.4019507,"1,866.52",1010.698345,"3,589.17","5,713.48","4,446.78","2,169.63"
11/2/2013,262.509649,444.5674879,"1,867.20",1011.069706,"3,595.82","5,724.21","4,455.20","2,173.72"
11/1/2013,262.6002754,444.7360185,"1,867.86",1011.470522,"3,604.78","5,738.66","4,466.48","2,179.26"
10/31/2013,262.9089079,445.2772574,"1,870.13",1012.728309,"3,600.33","5,731.82","4,461.33","2,176.81"
10/30/2013,263.0464384,445.5182026,"1,871.13",1013.297421,"3,607.31","5,743.04","4,470.11","2,181.14"
10/29/2013,263.1908165,445.773186,"1,872.21",1013.938161,"3,607.47","5,743.43","4,470.54","2,181.48"
10/28/2013,263.6320979,446.5236623,"1,875.39",1015.676746,"3,608.08","5,744.44","4,471.44","2,181.99"
10/27/2013,263.9153356,447.0223178,"1,877.38",1016.809668,"3,609.80","5,747.42","4,473.70","2,183.09"
10/26/2013,263.4640175,446.2698311,"1,874.18",1015.128468,"3,615.15","5,756.08","4,480.46","2,186.45"
10/25/2013,263.5052689,446.3432808,"1,874.55",1015.328525,"3,612.30","5,751.60","4,477.16","2,184.91"
10/24/2013,263.116461,445.699993,"1,871.81",1013.87631,"3,620.45","5,764.77","4,487.45","2,189.96"
10/23/2013,262.7756342,445.1318673,"1,869.40",1012.590265,"3,618.30","5,761.47","4,484.93","2,188.74"
10/22/2013,263.3179858,446.0527752,"1,873.26",1014.693608,"3,623.64","5,770.01","4,491.57","2,192.00"
10/21/2013,263.7951303,446.8716656,"1,876.70",1016.592882,"3,627.78","5,776.72","4,496.91","2,194.69"
10/20/2013,263.8527151,446.966664,"1,877.15",1016.850716,"3,628.21","5,777.38","4,497.52","2,195.07"
10/19/2013,264.4401824,447.9747886,"1,881.35",1019.146651,"3,638.58","5,794.06","4,510.55","2,201.44"
10/18/2013,264.9976335,448.9217891,"1,885.35",1021.320682,"3,639.38","5,795.38","4,511.68","2,202.03"
10/17/2013,265.4842121,449.7619886,"1,888.86",1023.25816,"3,640.70","5,797.68","4,513.58","2,203.02"
10/16/2013,266.0493685,450.7142834,"1,892.89",1025.424173,"3,640.70","5,797.61","4,513.54","2,203.00"
10/15/2013,265.9887444,450.6280553,"1,892.40",1025.22785,"3,633.43","5,786.24","4,504.55","2,198.61"
10/14/2013,266.5064447,451.5244014,"1,896.11",1027.282243,"3,638.52","5,794.60","4,511.12","2,201.85"
10/13/2013,266.2672922,451.1312697,"1,894.34",1026.378181,"3,637.78","5,793.57","4,510.16","2,201.36"
10/12/2013,265.9176469,450.5378767,"1,891.89",1025.024771,"3,635.98","5,790.69","4,508.01","2,200.30"
10/11/2013,266.9798803,452.3396122,"1,899.42","1,029.11","3,642.20","5,800.62","4,515.67","2,204.02"
10/10/2013,267.4189077,453.0917135,"1,902.55","1,030.85","3,650.23","5,813.53","4,525.75","2,208.99"
10/9/2013,267.5389053,453.3116475,"1,903.52","1,031.38","3,653.16","5,818.40","4,529.80","2,211.04"
10/8/2013,267.8897298,453.9133039,"1,906.03","1,032.75","3,658.40","5,826.84","4,536.42","2,214.27"
10/7/2013,268.4290866,454.8389176,"1,909.93","1,034.88","3,663.37","5,834.91","4,542.85","2,217.45"
10/6/2013,268.5601595,455.0785982,"1,910.87","1,035.45","3,665.32","5,838.24","4,545.46","2,218.77"
10/5/2013,269.2187489,456.1856016,"1,915.58","1,037.96","3,671.90","5,848.60","4,553.58","2,222.72"
10/4/2013,269.32106,456.3518305,"1,916.29","1,038.31","3,672.25","5,849.07","4,553.91","2,222.83"
10/3/2013,269.7942634,457.1522094,"1,919.72","1,040.15","3,663.59","5,835.26","4,543.29","2,217.69"
10/2/2013,269.5369574,456.7142069,"1,917.91","1,039.18","3,657.07","5,824.85","4,535.25","2,213.81"
10/1/2013,269.5792114,456.7936343,"1,918.28","1,039.34","3,654.82","5,821.36","4,532.69","2,212.53"
9/30/2013,269.9654476,457.4353485,"1,921.08","1,040.83","3,649.74","5,813.10","4,526.39","2,209.50"
9/29/2013,270.1753067,457.7870534,"1,922.65","1,041.62","3,654.75","5,821.04","4,532.75","2,212.60"
9/28/2013,270.345026,458.0596376,"1,923.92","1,042.27","3,658.09","5,826.17","4,536.87","2,214.68"
9/27/2013,270.1116026,457.6667501,"1,922.33","1,041.39","3,662.70","5,833.55","4,542.78","2,217.59"
9/26/2013,270.4033229,458.1772873,"1,924.44","1,042.57","3,660.58","5,830.38","4,540.40","2,216.45"
9/25/2013,270.8168246,458.8829881,"1,927.46","1,044.16","3,658.42","5,827.00","4,537.97","2,215.24"
9/24/2013,270.7468924,458.7693124,"1,927.00","1,043.91","3,668.80","5,843.59","4,550.95","2,221.59"
9/23/2013,270.9289344,459.0841526,"1,928.27","1,044.65","3,667.97","5,842.35","4,549.94","2,221.15"
9/22/2013,270.7977363,458.8761068,"1,927.39","1,044.19","3,666.27","5,839.82","4,548.10","2,220.28"
9/21/2013,270.353386,458.1212146,"1,924.24","1,042.51","3,662.62","5,833.99","4,543.58","2,218.16"
9/20/2013,270.5544236,458.4869201,"1,925.73","1,043.37","3,673.88","5,852.24","4,557.93","2,225.22"
9/19/2013,270.9404534,459.1419459,"1,928.53","1,044.92","3,680.19","5,862.31","4,565.91","2,229.23"
9/18/2013,271.4882266,460.0855855,"1,932.43","1,047.07","3,697.01","5,889.30","4,586.94","2,239.52"
9/17/2013,271.4327833,459.9903924,"1,932.04","1,046.90","3,696.65","5,888.71","4,586.48","2,239.40"
9/16/2013,271.4459892,460.0196233,"1,932.12","1,046.99","3,707.83","5,906.60","4,600.37","2,246.23"
9/15/2013,271.4710541,460.0749525,"1,932.30","1,047.12","3,710.06","5,910.32","4,603.27","2,247.65"
9/14/2013,271.6303798,460.3507735,"1,933.47","1,047.76","3,718.71","5,924.17","4,614.16","2,252.99"
9/13/2013,271.5650182,460.2555572,"1,933.02","1,047.58","3,723.65","5,932.24","4,620.48","2,256.15"
9/12/2013,271.4755631,460.1178779,"1,932.38","1,047.23","3,722.35","5,930.36","4,619.00","2,255.36"
9/11/2013,271.3896008,459.9714258,"1,931.84","1,046.93","3,729.07","5,941.05","4,627.50","2,259.57"
9/10/2013,271.589178,460.3200317,"1,933.21","1,047.73","3,739.51","5,957.81","4,640.44","2,265.91"
9/9/2013,271.424892,460.0496564,"1,932.09","1,047.14","3,751.14","5,976.45","4,655.08","2,273.11"
9/8/2013,271.473729,460.1519653,"1,932.48","1,047.37","3,751.40","5,977.11","4,655.69","2,273.41"
9/7/2013,271.2013572,459.6987862,"1,930.56","1,046.36","3,759.73","5,990.49","4,666.16","2,278.57"
9/6/2013,270.8652694,459.1259673,"1,928.26","1,045.07","3,767.74","6,003.22","4,676.28","2,283.53"
9/5/2013,271.0348868,459.4109844,"1,929.51","1,045.76","3,771.62","6,009.37","4,681.18","2,286.03"
9/4/2013,271.6430562,460.4402772,"1,933.86","1,048.13","3,766.43","6,001.08","4,674.78","2,282.95"
9/3/2013,271.7890539,460.7153823,"1,934.91","1,048.78","3,780.63","6,024.07","4,692.71","2,291.77"
9/2/2013,271.8453248,460.8288049,"1,935.39","1,049.03","3,790.90","6,040.66","4,705.84","2,298.17"
9/1/2013,271.826589,460.8135624,"1,935.31","1,048.98","3,793.13","6,044.44","4,708.90","2,299.61"
8/31/2013,271.9478495,461.0198807,"1,936.15","1,049.45","3,790.63","6,040.46","4,705.76","2,298.09"
8/30/2013,272.2558555,461.5631081,"1,938.40","1,050.69","3,796.35","6,049.85","4,713.20","2,301.72"
8/29/2013,272.8111605,462.4997721,"1,942.43","1,052.81","3,799.79","6,055.27","4,717.60","2,303.85"
8/28/2013,273.0672898,462.9379372,"1,944.29","1,053.87","3,811.06","6,073.29","4,731.73","2,310.89"
8/27/2013,273.0900051,462.9757078,"1,944.46","1,054.00","3,823.29","6,092.77","4,746.94","2,318.41"
8/26/2013,273.6005652,463.8438041,"1,948.15","1,056.00","3,818.22","6,084.71","4,740.79","2,315.46"
8/25/2013,274.0109727,464.5382175,"1,951.08","1,057.60","3,812.72","6,075.93","4,733.97","2,312.16"
8/24/2013,274.1296297,464.7367397,"1,952.05","1,058.06","3,819.47","6,086.66","4,742.62","2,316.42"
8/23/2013,274.1885325,464.8316789,"1,952.46","1,058.31","3,822.93","6,092.11","4,746.86","2,318.56"
8/22/2013,274.2100282,464.8782174,"1,952.65","1,058.46","3,823.82","6,093.66","4,748.14","2,319.28"
8/21/2013,274.489475,465.3498466,"1,954.75","1,059.52","3,824.61","6,094.89","4,749.39","2,319.85"
8/20/2013,274.2348687,464.9110789,"1,952.96","1,058.54","3,833.52","6,108.99","4,760.42","2,325.28"
8/19/2013,274.30422,465.0391523,"1,953.44","1,058.86","3,834.05","6,109.98","4,761.15","2,325.71"
8/18/2013,274.6206075,465.572118,"1,955.73","1,060.12","3,834.17","6,110.12","4,761.36","2,325.91"
8/17/2013,275.2887842,466.7048158,"1,960.47","1,062.70","3,840.80","6,120.69","4,769.54","2,329.90"
8/16/2013,275.3643005,466.83815,"1,961.10","1,063.03","3,843.61","6,125.24","4,773.31","2,331.81"
8/15/2013,275.1983541,466.5622295,"1,959.99","1,062.44","3,846.01","6,129.13","4,776.52","2,333.47"
8/14/2013,275.0787959,466.3647141,"1,959.13","1,062.04","3,847.97","6,132.32","4,778.99","2,334.78"
8/13/2013,275.2437671,466.634237,"1,960.31","1,062.68","3,845.27","6,127.89","4,775.54","2,333.14"
8/12/2013,275.080137,466.3599707,"1,959.18","1,062.05","3,855.84","6,144.77","4,788.78","2,339.60"
8/11/2013,275.273561,466.7066765,"1,960.59","1,062.88","3,859.86","6,151.43","4,794.06","2,342.29"
8/10/2013,275.6153088,467.297792,"1,963.02","1,064.26","3,857.72","6,148.16","4,791.50","2,341.10"
8/9/2013,276.3425618,468.5403035,"1,968.18","1,067.09","3,855.98","6,145.51","4,789.39","2,340.06"
8/8/2013,276.6700906,469.0893541,"1,970.53","1,068.36","3,864.14","6,158.45","4,799.52","2,345.05"
8/7/2013,277.1077665,469.8423657,"1,973.59","1,070.08","3,865.42","6,160.62","4,801.06","2,345.82"
8/6/2013,276.912338,469.5138276,"1,972.21","1,069.34","3,864.71","6,159.54","4,800.25","2,345.45"
8/5/2013,276.3743128,468.609939,"1,968.38","1,067.32","3,870.61","6,169.05","4,807.67","2,349.15"
8/4/2013,276.6583728,469.0994702,"1,970.42","1,068.45","3,879.27","6,182.94","4,818.54","2,354.50"
8/3/2013,277.3405354,470.2724114,"1,975.34","1,071.11","3,876.18","6,178.25","4,815.03","2,352.77"
8/2/2013,277.468246,470.4976993,"1,976.22","1,071.65","3,882.54","6,188.49","4,822.95","2,356.68"
8/1/2013,278.049239,471.4947152,"1,980.37","1,073.94","3,883.00","6,189.39","4,823.67","2,357.08"
7/31/2013,278.3275565,471.9605246,"1,982.37","1,075.01","3,886.40","6,194.72","4,827.86","2,359.14"
7/30/2013,278.1144243,471.6136016,"1,980.88","1,074.23","3,886.17","6,194.55","4,827.80","2,359.14"
7/29/2013,278.6728692,472.5732223,"1,984.95","1,076.42","3,903.42","6,222.21","4,849.60","2,369.79"
7/28/2013,278.3280975,471.9837674,"1,982.50","1,075.10","3,914.09","6,239.15","4,862.81","2,376.31"
7/27/2013,278.4609304,472.2330532,"1,983.50","1,075.67","3,921.50","6,251.28","4,872.38","2,380.99"
7/26/2013,278.3162593,472.0058466,"1,982.51","1,075.18","3,917.84","6,245.68","4,868.13","2,378.97"
7/25/2013,278.8033635,472.8341857,"1,986.03","1,077.10","3,924.04","6,255.60","4,875.97","2,382.88"
7/24/2013,279.2403586,473.5998702,"1,989.14","1,078.84","3,935.58","6,274.32","4,890.58","2,390.01"
7/23/2013,279.323019,473.752128,"1,989.75","1,079.18","3,945.17","6,289.77","4,902.66","2,395.91"
